taluka,revenue_circle,lat,lon,year,geocode_flag,LST_anom_C,LST_mean_C,NDVI_anom,NDVI_mean,NDVI_peak,SM_anom,SM_mean,SPI30_mean,VHI_mean,cumRain_mm,drySpellDays,dry_spell_julaug,gdd_surplus,heavy_rain_days,june_rain_mm,lst_anom_augsep,ndvi_slow_greenup,oct_rain_mm,sm_wet_days,tmax_K_mean,tmax_anom_K,farmers_total,area_ha,sum_insured_rs,claim_total_lac,claim_yield_lac,claim_local_lac,claim_prevented_lac,claim_postharvest_lac,claim_midterm_lac,rate_total,rate_yield,rate_local,rate_prevented,rate_postharvest,rate_midterm,district,SAR_VV_mean_dB,SPI30_min,sm_anom,sm_mean,tmax_anom_C,tmax_mean_C,ET_mean_mm8d,ET_anom_mm8d,SMAP_sm_mean,SMAP_sm_anom,SAR_VH_mean_dB,SAR_CR_mean_dB,rule_VHI_mean,rule_drySpellDays,rule_dry_spell_julaug,rule_SMAP_sm_anom,rule_cumRain_mm,rule_heavy_rain_days,rule_sm_wet_days,drought_rule_count,trigger_drought,flood_rule_count,trigger_flood,trigger_heat,trigger_any,payout_drought_pct,payout_flood_pct,payout_total_pct,payout_rs_per_ha
Chandur Railway,AamlaVishweshwar,20.7648721,77.9730351,2025,,-3.445890430599764,31.90492085207201,-0.0662781121908774,0.5457851626463711,,,,,0.4457705896180801,1088.6074509167331,78.82069063119155,25.79436739315028,-0.2131402254221689,1.0,144.37306430377217,-1.7784467269641606,0.0815178625342013,84.06112595297272,106.073167279932,,,,,117766569.99,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.782372295313579,-927.8601161894888,0.0109911087563219,0.434573891264322,-0.8088904897362746,303.08642986126296,23.448285772070477,1.871357724450124,0.3083224904678914,0.0003853371254913,-16.873810272772065,-8.091437977458474,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Chandur Railway,ChandurRailway,20.7648721,77.9730351,2025,,-3.445890430599764,31.90492085207201,-0.0662781121908774,0.5457851626463711,,,,,0.4457705896180801,1088.6074509167331,78.82069063119155,25.79436739315028,-0.2131402254221689,1.0,144.37306430377217,-1.7784467269641606,0.0815178625342013,84.06112595297272,106.073167279932,,,,,60789754.61,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.782372295313579,-927.8601161894888,0.0109911087563219,0.434573891264322,-0.8088904897362746,303.08642986126296,23.448285772070477,1.871357724450124,0.3083224904678914,0.0003853371254913,-16.873810272772065,-8.091437977458474,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Chandur Railway,Ghuihed,20.7648721,77.9730351,2025,,-3.445890430599764,31.90492085207201,-0.0662781121908774,0.5457851626463711,,,,,0.4457705896180801,1088.6074509167331,78.82069063119155,25.79436739315028,-0.2131402254221689,1.0,144.37306430377217,-1.7784467269641606,0.0815178625342013,84.06112595297272,106.073167279932,,,,,149352167.22,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.782372295313579,-927.8601161894888,0.0109911087563219,0.434573891264322,-0.8088904897362746,303.08642986126296,23.448285772070477,1.871357724450124,0.3083224904678914,0.0003853371254913,-16.873810272772065,-8.091437977458474,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Chandur Railway,Palaskhed,20.766728,77.9371584,2025,,-3.534128287436572,31.86175969718203,-0.0692734696283719,0.5264424794064012,,,,,0.4277340667676343,1074.69015828978,79.35436710054705,26.073335219769845,-0.2105038185002967,1.0000943218260705,148.4450091391568,-2.189263809806972,0.0609696189398226,84.27233773956836,107.15600830032062,,,,,174818322.45,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-9.23487410229346,-924.3616443233392,0.0114798128521542,0.4373528521445454,-0.8093094504118303,303.0445401428018,23.18530959531317,1.971311994830266,0.3079716380495121,0.0008247382805338,-17.30346529759952,-8.068591195306057,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Chandur Railway,Satefal,20.7480074,78.0119496,2025,,-3.490793161437666,31.713202488404896,-0.0592071075887662,0.5612270968959335,,,,,0.4487653306736613,1094.9490352924015,79.21469006510047,25.541796395886397,-0.2223199515242798,1.0,138.393859919608,-1.6026623798677009,0.097053806962921,85.7388255818272,105.40395320313236,,,,,82559028.71,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.614836607848689,-934.0598960331516,0.0103093471125805,0.4345830448419156,-0.8095408206478015,303.13994833250484,23.506370759902875,1.7726498031095284,0.3087596892298296,0.0003785473472139,-16.6502832407734,-8.035446632924714,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Chikhaldara,Chikhaldara,21.4763983,77.2757788,2025,,-2.727715001531715,26.22068617999551,-0.1075063553740986,0.4743227665931453,,,,,0.3640545959722745,1405.708075986425,86.72734525317941,27.440940447698164,-0.0643583497034194,4.9144492937256565,187.23723454157917,-2.3365210288154517,-0.0468950185367685,56.74879836198256,116.15744521094372,,,,,2418045.64,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-5.9401254623189494,-838.3700618865537,0.0171318253467108,0.3859575835490773,-0.7796460053182013,300.4275437195405,29.06171953772405,1.0491373078495247,0.4049687115535414,-0.0028011499478796,-13.300502947096922,-7.360377484777966,True,False,True,False,True,True,True,2,True,3,True,False,True,0.1,0.3,0.3,12000.0
Chikhaldara,Churni,21.6265234,77.5076505,2025,,-3.5805190320046485,27.919962623636916,-0.0533086050795437,0.4289768523295136,,,,,0.3526152302502612,1257.2476750420713,89.6100923885007,30.57538807860057,-0.0440039426149501,1.9275430286545052,161.92477782649772,-0.7709502859677019,-0.0571512451343619,37.16897209674753,110.56727477371857,,,,,48383567.11,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.299238539033271,-875.2318007117834,0.0132984258754255,0.3743297369325076,-0.720810894826577,300.30310803539084,27.93223650271389,1.9337511014792528,0.3672070957390782,-0.004744007966143,-14.66724880530044,-7.368010266267166,True,True,True,False,True,False,False,3,True,1,False,False,True,0.1,0.0,0.1,4000.0
Chikhaldara,GaulkhedaBazar,21.4763983,77.2757788,2025,,-2.727715001531715,26.22068617999551,-0.1075063553740986,0.4743227665931453,,,,,0.3640545959722745,1405.708075986425,86.72734525317941,27.440940447698164,-0.0643583497034194,4.9144492937256565,187.23723454157917,-2.3365210288154517,-0.0468950185367685,56.74879836198256,116.15744521094372,,,,,1618199.72,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-5.9401254623189494,-838.3700618865537,0.0171318253467108,0.3859575835490773,-0.7796460053182013,300.4275437195405,29.06171953772405,1.0491373078495247,0.4049687115535414,-0.0028011499478796,-13.300502947096922,-7.360377484777966,True,False,True,False,True,True,True,2,True,3,True,False,True,0.1,0.3,0.3,12000.0
Chikhaldara,Hatru,21.6838901,77.3441476,2025,,-2.8718152681092817,27.84346228940678,-0.0305119699975527,0.5501611098093736,,,,,0.4318812519245929,1278.5313758629277,90.21598950278828,28.780167767936643,-0.0753328037349176,1.0,143.69926994945877,-0.7529138532586813,-0.0707291203898964,42.93095596100217,113.10895543371288,,,,,12777549.17,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-6.781186862301833,-856.1873228286372,0.0139262764343062,0.37275736490985,-0.7829675351015518,301.54514829213105,30.035836533552335,1.5335818035176512,0.3745715538624372,-0.0027145145871131,-14.158162914261933,-7.376976051960097,True,True,True,False,True,False,True,3,True,2,True,False,True,0.1,0.2281159198790539,0.2281159198790539,9124.636795162156
Chikhaldara,Semadhoah,21.4763983,77.2757788,2025,,-2.727715001531715,26.22068617999551,-0.1075063553740986,0.4743227665931453,,,,,0.3640545959722745,1405.708075986425,86.72734525317941,27.440940447698164,-0.0643583497034194,4.9144492937256565,187.23723454157917,-2.3365210288154517,-0.0468950185367685,56.74879836198256,116.15744521094372,,,,,5674512.07,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-5.9401254623189494,-838.3700618865537,0.0171318253467108,0.3859575835490773,-0.7796460053182013,300.4275437195405,29.06171953772405,1.0491373078495247,0.4049687115535414,-0.0028011499478796,-13.300502947096922,-7.360377484777966,True,False,True,False,True,True,True,2,True,3,True,False,True,0.1,0.3,0.3,12000.0
Chikhaldara,Tembrusonda,21.311478,77.297767,2025,,-3.806534824781994,28.83348596542707,-0.0333192677420196,0.5687339211233785,,,,,0.4490101385468136,1092.3524988121994,87.43796100540287,28.64712238665726,-0.0897069645228068,1.0514916607939864,175.9157931850003,-1.741659250536898,-0.0417787949260042,51.82952097760404,109.07019027484144,,,,,4666169.93,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.150233442930078,-880.253478174797,0.0148414670296561,0.3631739967706469,-0.7342853525368674,301.37886284861816,25.938265890236508,1.807794072920144,0.3691844958625603,0.0045567932405017,-14.47429540070462,-7.324061957774545,True,False,True,False,True,False,False,2,True,1,False,False,True,0.1,0.0,0.1,4000.0
Daryapur,Darapur,20.9712428,77.4964847,2025,,-4.94252435215182,30.66201413567206,0.0071010755304397,0.5409141898856706,,,,,0.4256987108646481,917.8788259546094,86.70397927949136,27.13854485519189,-0.1660093959986673,0.5325641629385447,152.19158160991668,-4.890217140201573,-0.0117247351071344,83.36472574105377,114.76218507181534,,,,,195267125.44,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.914796441842805,-895.9958345051958,0.0193053793847875,0.4341768780618724,-0.8371900279100579,302.82650404616135,23.29546714774506,1.938242053646032,0.3064165372567258,0.0068092450285507,-17.03255477452244,-9.117758332679626,True,False,True,False,False,False,True,2,True,1,False,False,True,0.1,0.0,0.1,4000.0
Daryapur,Daryapur,20.9644553,77.3339863,2025,,-5.675202224775252,30.499664248672527,0.0032912550955797,0.4754370246524016,,,,,0.3911452519974963,885.920204227439,84.79164508077045,26.26336363208212,-0.1832893793159049,0.0,158.22722964268925,-2.102122560230142,-0.0466649884613573,67.72603883074797,114.4472754674327,,,,,148784290.21,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.5128064785376925,-899.9067187690447,0.0173572832140992,0.4327324161796616,-0.8262177695689839,303.0180373381785,23.024143907491897,1.9392294964321004,0.3149718599986889,0.0108332244715912,-16.794720167477852,-9.281913688940168,True,False,False,False,False,False,True,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Daryapur,M.Khallar,20.9644553,77.3339863,2025,,-5.675202224775252,30.499664248672527,0.0032912550955797,0.4754370246524016,,,,,0.3911452519974963,885.920204227439,84.79164508077045,26.26336363208212,-0.1832893793159049,0.0,158.22722964268925,-2.102122560230142,-0.0466649884613573,67.72603883074797,114.4472754674327,,,,,193226674.16,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.5128064785376925,-899.9067187690447,0.0173572832140992,0.4327324161796616,-0.8262177695689839,303.0180373381785,23.024143907491897,1.9392294964321004,0.3149718599986889,0.0108332244715912,-16.794720167477852,-9.281913688940168,True,False,False,False,False,False,True,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Daryapur,Ramtirth,20.8599553,77.2111999,2025,,-4.441385979770581,31.109872822865324,0.0110879263937327,0.5106525649082015,,,,,0.4173650091914382,838.4180034160702,87.35479310019794,26.700867188236412,-0.2120211076976985,0.3681779621076444,137.8739810906191,-0.6675502837038311,0.0072417805636723,62.33887056887087,113.67989442925816,,,,,203609806.73,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.20921434569281,-884.7160554031465,0.018269204030881,0.4337149636245958,-0.8381161163873316,303.22561300793456,22.9679884507196,1.831763299284123,0.3135524017302477,0.0097234610934117,-17.071266484683875,-8.862052138991066,True,False,False,False,False,False,True,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Daryapur,Samada,20.9225215,77.2706397,2025,,-4.899791298786714,30.570254294329896,0.0043612304728399,0.4495577155840349,,,,,0.3886884218541805,864.8651032670067,86.74491142103284,25.813842819449693,-0.2033439107028572,0.0,149.21854029259518,-2.0631792968153504,-0.0346956464379947,64.64166740271467,114.76667923105926,,,,,179735564.28,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.040878287343368,-892.2980959189782,0.019572724297046,0.4319242381150724,-0.8401014601522132,303.18170612739607,23.157446562202843,1.8451931478342352,0.3172058306432225,0.0115708713509251,-17.135681814405725,-9.094803527062355,True,False,False,False,False,False,True,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Daryapur,Thillori,20.9644553,77.3339863,2025,,-5.675202224775252,30.499664248672527,0.0032912550955797,0.4754370246524016,,,,,0.3911452519974963,885.920204227439,84.79164508077045,26.26336363208212,-0.1832893793159049,0.0,158.22722964268925,-2.102122560230142,-0.0466649884613573,67.72603883074797,114.4472754674327,,,,,163405095.01,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.5128064785376925,-899.9067187690447,0.0173572832140992,0.4327324161796616,-0.8262177695689839,303.0180373381785,23.024143907491897,1.9392294964321004,0.3149718599986889,0.0108332244715912,-16.794720167477852,-9.281913688940168,True,False,False,False,False,False,True,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Daryapur,WadnerGangai,20.9644553,77.3339863,2025,,-5.675202224775252,30.499664248672527,0.0032912550955797,0.4754370246524016,,,,,0.3911452519974963,885.920204227439,84.79164508077045,26.26336363208212,-0.1832893793159049,0.0,158.22722964268925,-2.102122560230142,-0.0466649884613573,67.72603883074797,114.4472754674327,,,,,157381012.42,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.5128064785376925,-899.9067187690447,0.0173572832140992,0.4327324161796616,-0.8262177695689839,303.0180373381785,23.024143907491897,1.9392294964321004,0.3149718599986889,0.0108332244715912,-16.794720167477852,-9.281913688940168,True,False,False,False,False,False,True,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Daryapur,Yeoda,20.9983444,77.2358608,2025,,-5.235117322326634,31.318672343022826,0.0117528021098238,0.4514475652255817,,,,,0.3821934025565591,854.3139847678094,85.4064707544504,27.629791843270223,-0.1881730957633699,0.0,152.9514768721389,-2.315282136875794,-0.0638546505604219,58.36210661974213,112.45822737119713,,,,,137070322.05,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.068090191959007,-893.9969140591108,0.014838448789339,0.4346494515979585,-0.8340542672877577,302.9988372672231,23.19058211721337,1.9229527156355384,0.3215085012678418,0.0128950770557336,-17.416430718802374,-9.348340526843376,True,False,True,False,False,False,True,2,True,1,False,False,True,0.1,0.0,0.1,4000.0
Dhamangaon Railway,Anjansingi,20.9210384,78.144513,2025,,-3.579598037587514,31.738108721854136,-0.0670245954311211,0.5071766654097535,,,,,0.4127536355136956,1117.2895148874493,83.52309577677221,25.682456636500746,-0.2123312205678279,0.8675056561085971,141.0699082642033,-1.7055542070480616,-0.0148058776395173,96.44902492878862,103.23581259426844,,,,,75039633.1,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.500640067715034,-923.1197688951008,0.007685650276702,0.435194666523113,-0.8408255906501119,303.059989888261,22.540101065729942,1.9000070453282525,0.3179627419695212,0.0031432616980928,-16.593626372095557,-8.09298630438053,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Dhamangaon Railway,Bhatkuli,20.7010857,78.2272614,2025,,-3.913994003890601,31.986236070936,-0.0747004611056045,0.5401215000812866,,,,,0.4170140486315428,1147.2858084201032,80.36404398923867,24.5927691508944,-0.2512003264650299,1.370132628498607,133.80530229031714,-3.3517821751204364,0.0354517463538962,108.40885314548294,104.3660735356586,,,,,68899760.03,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.814233619153505,-923.7071396342196,0.0093570548473262,0.4323326449036539,-0.8075836755974144,303.3296099022319,23.15817469997739,1.5260918686483502,0.3199092951768205,0.0026402163934295,-16.744942613676745,-7.930708994523235,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Dhamangaon Railway,Chincholi,20.7566557,78.2936433,2025,,-3.5483940916776335,31.66707520014375,-0.0405064333621525,0.5523337776729808,,,,,0.4259334100699353,1117.4012965565507,83.9881631690639,24.36496109408158,-0.2435496845615541,1.0468757368545152,133.34859495623525,-3.1065100751143704,0.0515711789672247,104.13441509626792,107.14010846498464,,,,,58180877.34,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-8.773974819242042,-918.0442518476988,0.0116608946370683,0.421585718539783,-0.8135528685332275,303.1284976263454,22.465978203083463,1.746063264221159,0.3205451891167044,0.0020020811548212,-16.681960766238124,-7.907985946996071,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Dhamangaon Railway,Dattapur,20.7815291,78.139307,2025,,-4.3025631468918295,31.461091349374815,-0.0310759391128926,0.5662431868794046,,,,,0.4569544872360723,1155.4198900066835,80.37052581938224,25.85682622023108,-0.2258325361700032,1.0,142.38227936160104,-3.619443438935917,0.0757968238622966,97.75288965224262,106.37830700306532,,,,,62077808.63,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.808571141714164,-939.446236781332,0.0100544878279497,0.4374190399800883,-0.7995638351332142,303.1198958323329,23.027618672193892,1.7213610711969576,0.3149521645061026,0.0022940113926181,-15.975472741586891,-8.166901599872725,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Dhamangaon Railway,Dhamangaon,20.7933737,78.1779992,2025,,-4.124809601300507,31.534960871709806,-0.0274184069201469,0.5749358943325844,,,,,0.4606882395519564,1162.4632934891558,79.2958928655633,24.44131654642336,-0.2312114385569296,1.2373272975904184,144.28575457710997,-3.8126282926007895,0.06095550761541,98.16660357788504,107.59475644834254,,,,,49370802.98,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.964417137710181,-938.747638808036,0.0097172339740804,0.4393287431594762,-0.814212314782962,303.0951227845894,23.14970282542125,1.9149392325755636,0.3179448211752959,0.0026814887253495,-16.143531615558697,-8.179114477848518,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Dhamangaon Railway,MangrulDastgir,20.7933737,78.1779992,2025,,-4.124809601300507,31.534960871709806,-0.0274184069201469,0.5749358943325844,,,,,0.4606882395519564,1162.4632934891558,79.2958928655633,24.44131654642336,-0.2312114385569296,1.2373272975904184,144.28575457710997,-3.8126282926007895,0.06095550761541,98.16660357788504,107.59475644834254,,,,,73583956.17,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.964417137710181,-938.747638808036,0.0097172339740804,0.4393287431594762,-0.814212314782962,303.0951227845894,23.14970282542125,1.9149392325755636,0.3179448211752959,0.0026814887253495,-16.143531615558697,-8.179114477848518,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Dhamangaon Railway,TalegaonDashasar,20.7933737,78.1779992,2025,,-4.124809601300507,31.534960871709806,-0.0274184069201469,0.5749358943325844,,,,,0.4606882395519564,1162.4632934891558,79.2958928655633,24.44131654642336,-0.2312114385569296,1.2373272975904184,144.28575457710997,-3.8126282926007895,0.06095550761541,98.16660357788504,107.59475644834254,,,,,82956434.19,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.964417137710181,-938.747638808036,0.0097172339740804,0.4393287431594762,-0.814212314782962,303.0951227845894,23.14970282542125,1.9149392325755636,0.3179448211752959,0.0026814887253495,-16.143531615558697,-8.179114477848518,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Dharni,Dharni,21.5572367,76.8911824,2025,,-4.014876518904753,30.248938199390597,-0.0364030958001761,0.484347501420092,,,,,0.4512990484649566,1077.135288109708,90.05881525256792,29.035129684348767,-0.1151406061651522,1.011397214014352,154.81329485124752,-3.0801461230812737,-0.0465014352047277,50.6541422375225,109.23816894141927,,,,,,,,,,,,,,,,,,Amravati,-8.003823567197742,-856.3718922665608,0.0134259184046062,0.3967821985048111,-0.8151028729079749,302.35853135749403,24.264333404361103,1.5039402656438663,0.3278418989209699,-0.0034515246931336,-15.307507905784984,-7.303684338587234,True,True,True,False,True,False,False,3,True,1,False,False,True,0.1,0.0,0.1,4000.0
Dharni,Dhulghat,21.5234958,76.8046492,2025,,-3.6651897924387926,30.7122753718388,-0.0379767236480603,0.4594530422225351,,,,,0.4156604935695343,1039.4925901070042,90.46276920189554,28.987378595223564,-0.1353460942872459,1.713648946652278,151.58780982564804,-3.9357702419643505,-0.0525945385445502,50.028155095585426,110.13099985924082,,,,,,,,,,,,,,,,,,Amravati,-8.555984745376232,-851.4613290906294,0.014266359160632,0.4264396392569268,-0.8404071356564511,302.6295279478531,23.215295085093786,1.5979598296885784,0.3258918783036355,-0.0030818699165561,-16.026038690210843,-7.4700539448346035,True,True,True,False,True,False,False,3,True,1,False,False,True,0.1,0.0,0.1,4000.0
Dharni,Harisal,21.5375503,77.1016263,2025,,-3.639103401141831,28.092836362620197,-0.0752933377673447,0.4816090229525296,,,,,0.3980220156660279,1156.556311230558,85.9225821596244,25.166009389671355,-0.0912189056848098,1.3216431924882628,162.29672688225835,-1.7657950460245642,-0.0228686079812206,50.1435868455232,111.32976525821591,,,,,,,,,,,,,,,,,,Amravati,-6.933893449027554,-867.2680063897865,0.0131841737068024,0.3650037519529812,-0.7669085955808956,301.91246786285353,28.83993995552261,1.1467984680009866,0.3594492577443099,-0.0043466915826842,-14.335271891878334,-7.401378442850779,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
Dharni,Sadrawadi,21.5482192,76.885686,2025,,-3.983700949515131,30.50805889128646,-0.0357905239182329,0.4782698898166391,,,,,0.4489836491217564,1070.330462774142,89.75452669105921,28.97194858804765,-0.1168262603031858,1.046158176189136,155.3826852182745,-3.225118259761228,-0.0505060277699596,50.42832766021957,109.06248240923158,,,,,,,,,,,,,,,,,,Amravati,-8.120846488897184,-856.473278299497,0.0134280741225517,0.4013907469681234,-0.8170772578606641,302.389691002131,23.876894368966525,1.580162524895027,0.3278741581778396,-0.0034531018380343,-15.438767275687066,-7.317920786789873,True,True,True,False,True,False,False,3,True,1,False,False,True,0.1,0.0,0.1,4000.0
Dharni,Sawalikheda,21.3713443,76.6967904,2025,,-4.130032062106079,29.55865189770496,-0.0041309562041127,0.5513502485613728,,,,,0.4471657928688206,1047.2331788458016,87.69137136948966,26.28926590845004,-0.1431778907473998,1.0764169564808723,143.33561187168797,-3.2887925994773344,0.0130396489331704,52.28630365764306,112.70344957232822,,,,,,,,,,,,,,,,,,Amravati,-8.223603252428784,-849.3584186865428,0.0178131033284856,0.3684492246188154,-0.901641057962209,302.2229251899266,25.23221068462114,1.351559258141594,0.3166554499985144,-0.007079080335459,-15.508156966119364,-7.284553713690571,True,False,False,True,True,False,True,2,True,2,True,False,True,0.1,0.06601951696811865,0.1,4000.0
Morshi,Ambada,21.3284562,77.9041707,2025,,-3.5433957406106753,30.601409540295755,-0.0265962488642416,0.530165145533728,,,,,0.4255770115783374,1042.3410846455183,86.32347965034305,26.636995958266755,-0.1459785188511896,0.7168906852147757,150.1028656554874,-3.5816572158697992,-0.0983975279631544,55.375088146847666,111.72680703073596,,,,,39673623.42,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.368814789339054,-918.8432483509974,0.0137835641251706,0.4138416335707217,-0.8423726564614061,302.3339067429405,23.44606909224734,1.712585163617791,0.3324623319641384,0.0061085267808834,-15.741216822664793,-8.372402033325747,True,False,False,False,True,False,True,1,False,2,True,False,True,0.0,0.06314181449736374,0.06314181449736374,2525.6725798945495
Morshi,Dhamangaon,21.2222663,77.8867781,2025,,-4.007692571042551,31.38519817084097,-0.0308460470487417,0.5305581243207093,,,,,0.4299083738430951,1021.1716139065726,83.87659894657638,25.613243039879613,-0.1633280980052262,0.0,149.10336801387407,-3.330502077343488,-0.0528752704100827,72.3626178236824,108.40119450714828,,,,,182969269.81,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,Amravati,-7.774553658320051,-926.0300661831571,0.0124961985805534,0.4319927061026462,-0.8024963742390553,302.7872881913751,23.25208531345294,1.8304197358520455,0.3180929660471962,0.0041719764762574,-16.51932047925721,-8.744766820937164,True,False,False,False,True,False,False,1,False,1,False,False,False,0.0,0.0,0.0,0.0
